chromosome,window_pos_1,window_pos_2,fst_FvsMono,fst_chemotypes_femalesOnly,fst_FvsMono_outlier,fst_chemotypes_femalesOnly_outlier
ChrX,2740000,2840000,0.170072401,0.083386971,Not,Not
ChrX,2750000,2850000,0.14923901,0.081830886,Not,Not
ChrX,2760000,2860000,0.151305627,0.082933188,Not,Not
ChrX,2770000,2870000,0.154886585,0.082233164,Not,Not
ChrX,2780000,2880000,0.152537282,0.077469303,Not,Not
ChrX,2790000,2890000,0.14471251,0.071781863,Not,Not
ChrX,2800000,2900000,0.153803308,0.062039674,Not,Not
ChrX,2810000,2910000,0.162585836,0.054414961,Not,Not
ChrX,2820000,2920000,0.157449445,0.052212974,Not,Not
ChrX,2830000,2930000,0.151266744,0.055980432,Not,Not
ChrX,2840000,2940000,0.139383901,0.077489143,Not,Not
ChrX,2850000,2950000,0.139740412,0.088593102,Not,Not
ChrX,2860000,2960000,0.153178092,0.090356675,Not,Not
ChrX,2870000,2970000,0.159335647,0.08954263,Not,Not
ChrX,2880000,2980000,0.152025317,0.092143485,Not,Not
ChrX,2890000,2990000,0.154963294,0.089611099,Not,Not
ChrX,2900000,3000000,0.148859702,0.088237771,Not,Not
ChrX,2910000,3010000,0.133279394,0.081041228,Not,Not
ChrX,2920000,3020000,0.130857199,0.082771332,Not,Not
ChrX,2930000,3030000,0.12096831,0.080159677,Not,Not
ChrX,2940000,3040000,0.11863641,0.064835055,Not,Not
ChrX,2950000,3050000,0.118944875,0.056357196,Not,Not
ChrX,2960000,3060000,0.099197692,0.060243749,Not,Not
ChrX,2970000,3070000,0.090943389,0.061585248,Not,Not
ChrX,2980000,3080000,0.093960859,0.059299186,Not,Not
ChrX,2990000,3090000,0.093292808,0.061804274,Not,Not
ChrX,3000000,3100000,0.094808343,0.067601918,Not,Not
ChrX,3010000,3110000,0.10237777,0.076994585,Not,Not
ChrX,3020000,3120000,0.1016975,0.078013431,Not,Not
ChrX,3030000,3130000,0.105510678,0.073742399,Not,Not
ChrX,3040000,3140000,0.133262277,0.071513403,Not,Not
ChrX,3050000,3150000,0.133645751,0.070824783,Not,Not
ChrX,3060000,3160000,0.142654129,0.063122184,Not,Not
ChrX,3070000,3170000,0.161261692,0.060366173,Not,Not
ChrX,3080000,3180000,0.170748344,0.064070269,Not,Not
ChrX,3090000,3190000,0.164414559,0.065143332,Not,Not
ChrX,3100000,3200000,0.171275735,0.063317565,Not,Not
ChrX,3110000,3210000,0.171673336,0.06410437,Not,Not
ChrX,3120000,3220000,0.166345813,0.05873966,Not,Not
ChrX,3130000,3230000,0.175471492,0.059733893,Not,Not
ChrX,3140000,3240000,0.169056167,0.057607458,Not,Not
ChrX,3150000,3250000,0.178882209,0.059750584,Not,Not
ChrX,3160000,3260000,0.176944668,0.063260801,Not,Not
ChrX,3170000,3270000,0.163469133,0.065984437,Not,Not
ChrX,3180000,3280000,0.151285241,0.069146904,Not,Not
ChrX,3190000,3290000,0.16689191,0.073878623,Not,Not
ChrX,3200000,3300000,0.164186864,0.073913414,Not,Not
ChrX,3210000,3310000,0.163741425,0.078856136,Not,Not
ChrX,3220000,3320000,0.170980205,0.083421484,Not,Not
ChrX,3230000,3330000,0.150656333,0.087784792,Not,Not
ChrX,3240000,3340000,0.15023252,0.090140547,Not,Not
ChrX,3250000,3350000,0.145012079,0.083704828,Not,Not
ChrX,3260000,3360000,0.143650197,0.077564748,Not,Not
ChrX,3270000,3370000,0.137941884,0.077035392,Not,Not
ChrX,3280000,3380000,0.135998941,0.073376951,Not,Not
ChrX,3290000,3390000,0.126657245,0.070376831,Not,Not
ChrX,3300000,3400000,0.124153381,0.071258181,Not,Not
ChrX,3310000,3410000,0.136388805,0.064364414,Not,Not
ChrX,3320000,3420000,0.153165988,0.062998061,Not,Not
ChrX,3330000,3430000,0.172630414,0.056400558,Not,Not
ChrX,3340000,3440000,0.171391362,0.055402304,Not,Not
ChrX,3350000,3450000,0.168576872,0.057198615,Not,Not
ChrX,3360000,3460000,0.176298932,0.055361496,Not,Not
ChrX,3370000,3470000,0.18247362,0.06060159,Not,Not
ChrX,3380000,3480000,0.188394714,0.060864793,Not,Not
ChrX,3390000,3490000,0.188345139,0.059383963,Not,Not
ChrX,3400000,3500000,0.192814302,0.058974577,Not,Not
ChrX,3410000,3510000,0.201274469,0.07243242,Not,Not
ChrX,3420000,3520000,0.188814744,0.084866962,Not,Not
ChrX,3430000,3530000,0.183198687,0.090582809,Not,Not
ChrX,3440000,3540000,0.187194885,0.095876899,Not,Not
ChrX,3450000,3550000,0.226797893,0.100947205,Not,Not
ChrX,3460000,3560000,0.229091093,0.104275962,Not,Not
ChrX,3470000,3570000,0.245257911,0.094741362,Not,Not
ChrX,3480000,3580000,0.255694482,0.09482649,Not,Not
ChrX,3490000,3590000,0.313530281,0.09470588,Not,Not
ChrX,3500000,3600000,0.310797538,0.08667289,Not,Not
ChrX,3510000,3610000,0.298976264,0.068992146,Not,Not
ChrX,3520000,3620000,0.292634745,0.062345632,Not,Not
ChrX,3530000,3630000,0.293058814,0.051039967,Not,Not
ChrX,3540000,3640000,0.290997229,0.051759602,Not,Not
ChrX,3550000,3650000,0.276765844,0.050217991,Not,Not
ChrX,3560000,3660000,0.285169219,0.051849805,Not,Not
ChrX,3570000,3670000,0.283954259,0.056932944,Not,Not
ChrX,3580000,3680000,0.270632363,0.053977819,Not,Not
ChrX,3590000,3690000,0.206333618,0.049205823,Not,Not
ChrX,3600000,3700000,0.196798981,0.052923877,Not,Not
ChrX,3610000,3710000,0.18526524,0.058868745,Not,Not
ChrX,3620000,3720000,0.195206611,0.056619099,Not,Not
ChrX,3630000,3730000,0.178046701,0.059927768,Not,Not
ChrX,3640000,3740000,0.167476874,0.059749483,Not,Not
ChrX,3650000,3750000,0.179863009,0.056451244,Not,Not
ChrX,3660000,3760000,0.193860845,0.053119124,Not,Not
ChrX,3670000,3770000,0.196685114,0.045461601,Not,Not
ChrX,3680000,3780000,0.203365169,0.049393659,Not,Not
ChrX,3690000,3790000,0.236591363,0.055338908,Not,Not
ChrX,3700000,3800000,0.241728597,0.052144901,Not,Not
ChrX,3710000,3810000,0.247471584,0.060775189,Not,Not
ChrX,3720000,3820000,0.247277346,0.061237255,Not,Not
ChrX,3730000,3830000,0.26326541,0.065450434,Not,Not
ChrX,3740000,3840000,0.265699293,0.06375277,Not,Not
ChrX,3750000,3850000,0.262735262,0.064263963,Not,Not
ChrX,3760000,3860000,0.240347784,0.060535905,Not,Not
ChrX,3770000,3870000,0.233994189,0.059294183,Not,Not
ChrX,3780000,3880000,0.244045107,0.056073628,Not,Not
ChrX,3790000,3890000,0.232190931,0.053117515,Not,Not
ChrX,3800000,3900000,0.227459792,0.053119792,Not,Not
ChrX,3810000,3910000,0.214908919,0.045439383,Not,Not
ChrX,3820000,3920000,0.19459202,0.041549896,Not,Not
ChrX,3830000,3930000,0.188673217,0.034474402,Not,Not
ChrX,3840000,3940000,0.169927412,0.052185933,Not,Not
ChrX,3850000,3950000,0.162018724,0.05839224,Not,Not
ChrX,3860000,3960000,0.168451642,0.063602645,Not,Not
ChrX,3870000,3970000,0.167742656,0.072567074,Not,Not
ChrX,3880000,3980000,0.151499554,0.075635279,Not,Not
ChrX,3890000,3990000,0.149759334,0.078418737,Not,Not
ChrX,3900000,4000000,0.15371732,0.081993141,Not,Not
ChrX,3910000,4010000,0.161007713,0.084347176,Not,Not
ChrX,3920000,4020000,0.173868972,0.092189904,Not,Not
ChrX,3930000,4030000,0.189419205,0.106464677,Not,Not
ChrX,3940000,4040000,0.205970347,0.098887516,Not,Not
ChrX,3950000,4050000,0.207691197,0.09789762,Not,Not
ChrX,3960000,4060000,0.215202546,0.104228335,Not,Not
ChrX,3970000,4070000,0.225216376,0.097184464,Not,Not
ChrX,3980000,4080000,0.273614592,0.115564479,Not,Not
ChrX,3990000,4090000,0.275606821,0.118198337,Not,Not
ChrX,4000000,4100000,0.255279828,0.117865156,Not,Not
ChrX,4010000,4110000,0.236786158,0.112423057,Not,Not
ChrX,4020000,4120000,0.228099849,0.118647947,Not,Not
ChrX,4030000,4130000,0.2191837,0.112235608,Not,Not
ChrX,4040000,4140000,0.206226935,0.10438758,Not,Not
ChrX,4050000,4150000,0.219155004,0.105650255,Not,Not
ChrX,4060000,4160000,0.217326941,0.101610623,Not,Not
ChrX,4070000,4170000,0.215991138,0.103390274,Not,Not
ChrX,4080000,4180000,0.181851391,0.087459502,Not,Not
ChrX,4090000,4190000,0.186771728,0.089791935,Not,Not
ChrX,4100000,4200000,0.211227644,0.084049157,Not,Not
ChrX,4110000,4210000,0.233377795,0.089825897,Not,Not
ChrX,4120000,4220000,0.245812241,0.080191213,Not,Not
ChrX,4130000,4230000,0.266783895,0.084112963,Not,Not
ChrX,4140000,4240000,0.301510205,0.095732545,Not,Not
ChrX,4150000,4250000,0.304542125,0.095290084,Not,Not
ChrX,4160000,4260000,0.31755802,0.094109621,Not,Not
ChrX,4170000,4270000,0.309795733,0.089834717,Not,Not
ChrX,4180000,4280000,0.310925158,0.078234003,Not,Not
ChrX,4190000,4290000,0.30553792,0.071527659,Not,Not
ChrX,4200000,4300000,0.290488306,0.081613357,Not,Not
ChrX,4210000,4310000,0.259242028,0.083009881,Not,Not
ChrX,4220000,4320000,0.265696963,0.079176903,Not,Not
ChrX,4230000,4330000,0.247233068,0.07363184,Not,Not
ChrX,4240000,4340000,0.237003176,0.07539082,Not,Not
ChrX,4250000,4350000,0.23121452,0.07283889,Not,Not
ChrX,4260000,4360000,0.21864192,0.073266729,Not,Not
ChrX,4270000,4370000,0.220013498,0.07428852,Not,Not
ChrX,4280000,4380000,0.203500738,0.080054843,Not,Not
ChrX,4290000,4390000,0.181861803,0.080682518,Not,Not
ChrX,4300000,4400000,0.1828505,0.076811893,Not,Not
ChrX,4310000,4410000,0.200641642,0.075869758,Not,Not
ChrX,4320000,4420000,0.184462254,0.075736238,Not,Not
ChrX,4330000,4430000,0.189365594,0.075812561,Not,Not
ChrX,4340000,4440000,0.187152271,0.073509199,Not,Not
ChrX,4350000,4450000,0.235749675,0.071463757,Not,Not
ChrX,4360000,4460000,0.252183074,0.081826443,Not,Not
ChrX,4370000,4470000,0.24651012,0.089820325,Not,Not
ChrX,4380000,4480000,0.241125715,0.088787124,Not,Not
ChrX,4390000,4490000,0.245304967,0.090138803,Not,Not
ChrX,4400000,4500000,0.244101024,0.088576081,Not,Not
ChrX,4410000,4510000,0.223126935,0.077857347,Not,Not
ChrX,4420000,4520000,0.2139617,0.070732312,Not,Not
ChrX,4430000,4530000,0.217642047,0.070150964,Not,Not
ChrX,4440000,4540000,0.221651248,0.066726477,Not,Not
ChrX,4450000,4550000,0.181716111,0.070245772,Not,Not
ChrX,4460000,4560000,0.175317829,0.053682717,Not,Not
ChrX,4470000,4570000,0.168228424,0.039373711,Not,Not
ChrX,4480000,4580000,0.171620515,0.036034879,Not,Not
ChrX,4490000,4590000,0.192870997,0.028794046,Not,Not
ChrX,4500000,4600000,0.201336188,0.028536949,Not,Not
ChrX,4510000,4610000,0.226742945,0.02656729,Not,Not
ChrX,4520000,4620000,0.237062802,0.028043851,Not,Not
ChrX,4530000,4630000,0.242218355,0.043625336,Not,Not
ChrX,4540000,4640000,0.250557418,0.050905685,Not,Not
ChrX,4550000,4650000,0.260054596,0.050223395,Not,Not
ChrX,4560000,4660000,0.254111241,0.053059522,Not,Not
ChrX,4570000,4670000,0.275850676,0.060461789,Not,Not
ChrX,4580000,4680000,0.272471613,0.060494555,Not,Not
ChrX,4590000,4690000,0.258584013,0.064629287,Not,Not
ChrX,4600000,4700000,0.253602666,0.064534675,Not,Not
ChrX,4610000,4710000,0.230461623,0.083381618,Not,Not
ChrX,4620000,4720000,0.235544504,0.096215217,Not,Not
ChrX,4630000,4730000,0.242577136,0.085895022,Not,Not
ChrX,4640000,4740000,0.2301558,0.082474232,Not,Not
ChrX,4650000,4750000,0.215292588,0.087946481,Not,Not
ChrX,4660000,4760000,0.223235252,0.096402503,Not,Not
ChrX,4670000,4770000,0.233452758,0.115106355,Not,Not
ChrX,4680000,4780000,0.251555958,0.129902187,Not,Not
ChrX,4690000,4790000,0.272743312,0.135183039,Not,Not
ChrX,4700000,4800000,0.26318037,0.136877338,Not,Not
ChrX,4710000,4810000,0.277299381,0.128262497,Not,Not
ChrX,4720000,4820000,0.285642113,0.115248026,Not,Not
ChrX,4730000,4830000,0.273894061,0.117099768,Not,Not
ChrX,4740000,4840000,0.261402749,0.114436803,Not,Not
ChrX,4750000,4850000,0.247350843,0.109512245,Not,Not
ChrX,4760000,4860000,0.240382717,0.110866633,Not,Not
ChrX,4770000,4870000,0.216913212,0.099029617,Not,Not
ChrX,4780000,4880000,0.189821645,0.094213612,Not,Not
ChrX,4790000,4890000,0.170105765,0.089046983,Not,Not
ChrX,4800000,4900000,0.173979704,0.080618488,Not,Not
ChrX,4810000,4910000,0.17629084,0.076625564,Not,Not
ChrX,4820000,4920000,0.159428321,0.075506676,Not,Not
ChrX,4830000,4930000,0.156200679,0.071179628,Not,Not
ChrX,4840000,4940000,0.166700196,0.068474916,Not,Not
ChrX,4850000,4950000,0.195677861,0.066414853,Not,Not
ChrX,4860000,4960000,0.20722022,0.060693936,Not,Not
ChrX,4870000,4970000,0.219116622,0.044218238,Not,Not
ChrX,4880000,4980000,0.224696908,0.036872284,Not,Not
ChrX,4890000,4990000,0.221525157,0.036233384,Not,Not
ChrX,4900000,5000000,0.224294499,0.036110066,Not,Not
ChrX,4910000,5010000,0.19910299,0.051720224,Not,Not
ChrX,4920000,5020000,0.198599643,0.053485638,Not,Not
ChrX,4930000,5030000,0.21979991,0.051913216,Not,Not
ChrX,4940000,5040000,0.21365216,0.051217362,Not,Not
ChrX,4950000,5050000,0.189343707,0.052698702,Not,Not
ChrX,4960000,5060000,0.174475412,0.047427347,Not,Not
ChrX,4970000,5070000,0.200567585,0.05508306,Not,Not
ChrX,4980000,5080000,0.222144005,0.055714472,Not,Not
ChrX,4990000,5090000,0.236502176,0.056136394,Not,Not
ChrX,5000000,5100000,0.247579866,0.057632739,Not,Not
ChrX,5010000,5110000,0.275551637,0.040112012,Not,Not
ChrX,5020000,5120000,0.286301644,0.042614721,Not,Not
ChrX,5030000,5130000,0.274907261,0.043867415,Not,Not
ChrX,5040000,5140000,0.283442687,0.045223663,Not,Not
ChrX,5050000,5150000,0.277762681,0.043883515,Not,Not
ChrX,5060000,5160000,0.278015262,0.046076165,Not,Not
ChrX,5070000,5170000,0.253776827,0.046019821,Not,Not
ChrX,5080000,5180000,0.231581273,0.040976363,Not,Not
ChrX,5090000,5190000,0.219580774,0.040869793,Not,Not
ChrX,5100000,5200000,0.20077726,0.041663367,Not,Not
ChrX,5110000,5210000,0.190549097,0.04065688,Not,Not
ChrX,5120000,5220000,0.176172879,0.033035197,Not,Not
ChrX,5130000,5230000,0.152915034,0.028123258,Not,Not
ChrX,5140000,5240000,0.142547729,0.025422681,Not,Not
ChrX,5150000,5250000,0.13604846,0.031455419,Not,Not
ChrX,5160000,5260000,0.142748463,0.038439416,Not,Not
ChrX,5170000,5270000,0.141677199,0.044806357,Not,Not
ChrX,5180000,5280000,0.157289523,0.049594092,Not,Not
ChrX,5190000,5290000,0.155983974,0.048026067,Not,Not
ChrX,5200000,5300000,0.166855079,0.049836867,Not,Not
ChrX,5210000,5310000,0.172385246,0.049958068,Not,Not
ChrX,5220000,5320000,0.178755304,0.053184162,Not,Not
ChrX,5230000,5330000,0.186287857,0.056434836,Not,Not
ChrX,5240000,5340000,0.216312324,0.058047788,Not,Not
ChrX,5250000,5350000,0.230385393,0.049281572,Not,Not
ChrX,5260000,5360000,0.224478269,0.038857746,Not,Not
ChrX,5270000,5370000,0.230843943,0.026855347,Not,Not
ChrX,5280000,5380000,0.204581613,0.021762474,Not,Not
ChrX,5290000,5390000,0.210582728,0.023262578,Not,Not
ChrX,5300000,5400000,0.207982121,0.019859642,Not,Not
ChrX,5310000,5410000,0.189568412,0.018995691,Not,Not
ChrX,5320000,5420000,0.164073049,0.016500439,Not,Not
ChrX,5330000,5430000,0.16368548,0.014527588,Not,Not
ChrX,5340000,5440000,0.143353916,0.015745023,Not,Not
ChrX,5350000,5450000,0.130522058,0.015548961,Not,Not
ChrX,5360000,5460000,0.135625915,0.015691935,Not,Not
ChrX,5370000,5470000,0.135656434,0.016943236,Not,Not
ChrX,5380000,5480000,0.14822583,0.018809208,Not,Not
ChrX,5390000,5490000,0.139998252,0.022006107,Not,Not
ChrX,5400000,5500000,0.182616847,0.031700065,Not,Not
ChrX,5410000,5510000,0.195227532,0.036380547,Not,Not
ChrX,5420000,5520000,0.213809231,0.046066486,Not,Not
ChrX,5430000,5530000,0.241390389,0.076256221,Not,Not
ChrX,5440000,5540000,0.236276589,0.066600683,Not,Not
ChrX,5450000,5550000,0.256842186,0.073170803,Not,Not
ChrX,5460000,5560000,0.27625606,0.085659103,Not,Not
ChrX,5470000,5570000,0.270327051,0.086863787,Not,Not
ChrX,5480000,5580000,0.269275495,0.093816064,Not,Not
ChrX,5490000,5590000,0.272525329,0.09234563,Not,Not
ChrX,5500000,5600000,0.221034745,0.088953391,Not,Not
ChrX,5510000,5610000,0.217360916,0.091467229,Not,Not
ChrX,5520000,5620000,0.202053472,0.085176313,Not,Not
ChrX,5530000,5630000,0.174493972,0.06928933,Not,Not
ChrX,5540000,5640000,0.24998171,0.080270111,Not,Not
ChrX,5550000,5650000,0.268722069,0.086050425,Not,Not
ChrX,5560000,5660000,0.257460616,0.076926321,Not,Not
ChrX,5570000,5670000,0.257528419,0.078922835,Not,Not
ChrX,5580000,5680000,0.246304602,0.067556845,Not,Not
ChrX,5590000,5690000,0.241717104,0.064578289,Not,Not
ChrX,5600000,5700000,0.243851837,0.060732879,Not,Not
ChrX,5610000,5710000,0.239339771,0.053785787,Not,Not
ChrX,5620000,5720000,0.250641046,0.051428259,Not,Not
ChrX,5630000,5730000,0.253568023,0.050356334,Not,Not
ChrX,5640000,5740000,0.185279329,0.055501409,Not,Not
ChrX,5650000,5750000,0.155771787,0.052627354,Not,Not
ChrX,5660000,5760000,0.145225944,0.054127855,Not,Not
ChrX,5670000,5770000,0.145329977,0.049522608,Not,Not
ChrX,5680000,5780000,0.146443265,0.05398638,Not,Not
ChrX,5690000,5790000,0.149708249,0.054342851,Not,Not
ChrX,5700000,5800000,0.153143914,0.054315425,Not,Not
ChrX,5710000,5810000,0.152334261,0.066884299,Not,Not
ChrX,5720000,5820000,0.146811354,0.072482998,Not,Not
ChrX,5730000,5830000,0.169334365,0.075488956,Not,Not
ChrX,5740000,5840000,0.175304534,0.07603222,Not,Not
ChrX,5750000,5850000,0.17879385,0.080739494,Not,Not
ChrX,5760000,5860000,0.191784459,0.092140411,Not,Not
ChrX,5770000,5870000,0.186245253,0.092976363,Not,Not
ChrX,5780000,5880000,0.188189441,0.095076899,Not,Not
ChrX,5790000,5890000,0.192790028,0.101338981,Not,Not
ChrX,5800000,5900000,0.199036856,0.09640846,Not,Not
ChrX,5810000,5910000,0.205733755,0.08954979,Not,Not
ChrX,5820000,5920000,0.218190472,0.084814288,Not,Not
ChrX,5830000,5930000,0.201324824,0.085065545,Not,Not
ChrX,5840000,5940000,0.195875334,0.086197267,Not,Not
ChrX,5850000,5950000,0.199966527,0.079323502,Not,Not
ChrX,5860000,5960000,0.177200578,0.067415172,Not,Not
ChrX,5870000,5970000,0.188090468,0.076321998,Not,Not
ChrX,5880000,5980000,0.231885727,0.061822945,Not,Not
ChrX,5890000,5990000,0.241220289,0.056593126,Not,Not
ChrX,5900000,6000000,0.231798423,0.058970939,Not,Not
ChrX,5910000,6010000,0.231482139,0.062089009,Not,Not
ChrX,5920000,6020000,0.232450919,0.064288598,Not,Not
ChrX,5930000,6030000,0.233718047,0.065986088,Not,Not
ChrX,5940000,6040000,0.232722681,0.068106071,Not,Not
ChrX,5950000,6050000,0.239191398,0.069983383,Not,Not
ChrX,5960000,6060000,0.264937651,0.06432351,Not,Not
ChrX,5970000,6070000,0.29713798,0.067738521,Not,Not
ChrX,5980000,6080000,0.292267087,0.0807464,Not,Not
ChrX,5990000,6090000,0.29135779,0.090203006,Not,Not
ChrX,6000000,6100000,0.308591865,0.095920734,Not,Not
ChrX,6010000,6110000,0.310980495,0.091949435,Not,Not
ChrX,6020000,6120000,0.320680817,0.089368127,Not,Not
ChrX,6030000,6130000,0.331575881,0.082799116,Not,Not
ChrX,6040000,6140000,0.342875126,0.073906046,Not,Not
ChrX,6050000,6150000,0.356175331,0.066458872,Not,Not
ChrX,6060000,6160000,0.348813179,0.060548838,Not,Not
ChrX,6070000,6170000,0.337163968,0.050081313,Not,Not
ChrX,6080000,6180000,0.320554587,0.041732911,Not,Not
ChrX,6090000,6190000,0.322063937,0.033317751,Not,Not
ChrX,6100000,6200000,0.317981816,0.033356983,Not,Not
ChrX,6110000,6210000,0.324977098,0.020882917,Not,Not
ChrX,6120000,6220000,0.320818263,0.016529402,Not,Not
ChrX,6130000,6230000,0.313943071,0.012732638,Not,Not
ChrX,6140000,6240000,0.327679724,0.014677202,Not,Not
ChrX,6150000,6250000,0.270992634,0.021542395,Not,Not
ChrX,6160000,6260000,0.275062355,0.024414108,Not,Not
ChrX,6170000,6270000,0.277225229,0.026192664,Not,Not
ChrX,6180000,6280000,0.280125904,0.02803982,Not,Not
ChrX,6190000,6290000,0.265434945,0.031106015,Not,Not
ChrX,6200000,6300000,0.263415562,0.030336699,Not,Not
ChrX,6210000,6310000,0.260829024,0.038773822,Not,Not
ChrX,6220000,6320000,0.256467066,0.04731722,Not,Not
ChrX,6230000,6330000,0.263511656,0.052923387,Not,Not
ChrX,6240000,6340000,0.232561458,0.0605391,Not,Not
ChrX,6250000,6350000,0.258849228,0.071146593,Not,Not
ChrX,6260000,6360000,0.24549269,0.075878335,Not,Not
ChrX,6270000,6370000,0.250869241,0.077644793,Not,Not
ChrX,6280000,6380000,0.26362734,0.082859636,Not,Not
ChrX,6290000,6390000,0.295743287,0.089782409,Not,Not
ChrX,6300000,6400000,0.319841761,0.083866122,Not,Not
ChrX,6310000,6410000,0.320090863,0.078864502,Not,Not
ChrX,6320000,6420000,0.30055233,0.071162477,Not,Not
ChrX,6330000,6430000,0.28096223,0.068340999,Not,Not
ChrX,6340000,6440000,0.291997261,0.062448716,Not,Not
ChrX,6350000,6450000,0.310253079,0.057637928,Not,Not
ChrX,6360000,6460000,0.319589796,0.067687229,Not,Not
ChrX,6370000,6470000,0.29811163,0.074424216,Not,Not
ChrX,6380000,6480000,0.290789197,0.076058196,Not,Not
ChrX,6390000,6490000,0.278629144,0.081646436,Not,Not
ChrX,6400000,6500000,0.24834287,0.083803094,Not,Not
ChrX,6410000,6510000,0.239039073,0.085296074,Not,Not
ChrX,6420000,6520000,0.255443086,0.090821809,Not,Not
ChrX,6430000,6530000,0.261221554,0.088397976,Not,Not
ChrX,6440000,6540000,0.260627397,0.090713693,Not,Not
ChrX,6450000,6550000,0.222364604,0.093773028,Not,Not
ChrX,6460000,6560000,0.198566208,0.090407079,Not,Not
ChrX,6470000,6570000,0.206314141,0.082462808,Not,Not
ChrX,6480000,6580000,0.20546875,0.080124966,Not,Not
ChrX,6490000,6590000,0.202112024,0.085439687,Not,Not
ChrX,6500000,6600000,0.19571546,0.088505827,Not,Not
ChrX,6510000,6610000,0.19176733,0.097027456,Not,Not
ChrX,6520000,6620000,0.194209276,0.107654338,Not,Not
ChrX,6530000,6630000,0.189062086,0.118351385,Not,Not
ChrX,6540000,6640000,0.202674164,0.12028787,Not,Not
ChrX,6550000,6650000,0.237443427,0.130013216,Not,Not
ChrX,6560000,6660000,0.264615241,0.13342044,Not,Not
ChrX,6570000,6670000,0.266952254,0.14280215,Not,Not
ChrX,6580000,6680000,0.260047135,0.144404638,Not,Not
ChrX,6590000,6690000,0.258721294,0.141185665,Not,Not
ChrX,6600000,6700000,0.264595454,0.146342896,Not,Not
ChrX,6610000,6710000,0.26702352,0.143259255,Not,Not
ChrX,6620000,6720000,0.257055751,0.130515002,Not,Not
ChrX,6630000,6730000,0.257143907,0.121877523,Not,Not
ChrX,6640000,6740000,0.230347086,0.116137739,Not,Not
ChrX,6650000,6750000,0.21596497,0.108363335,Not,Not
ChrX,6660000,6760000,0.216499348,0.106541728,Not,Not
ChrX,6670000,6770000,0.223643494,0.100576924,Not,Not
ChrX,6680000,6780000,0.234883338,0.104047707,Not,Not
ChrX,6690000,6790000,0.254343118,0.0979829,Not,Not
ChrX,6700000,6800000,0.247857522,0.100055395,Not,Not
ChrX,6710000,6810000,0.252733091,0.108036488,Not,Not
ChrX,6720000,6820000,0.258692861,0.120213377,Not,Not
ChrX,6730000,6830000,0.256576736,0.126043022,Not,Not
ChrX,6740000,6840000,0.264030354,0.133440874,Not,Not
ChrX,6750000,6850000,0.268715062,0.136609194,Not,Not
ChrX,6760000,6860000,0.247624851,0.138055226,Not,Not
ChrX,6770000,6870000,0.236562625,0.144921048,Not,Not
ChrX,6780000,6880000,0.223992584,0.148310898,Not,Not
ChrX,6790000,6890000,0.135182183,0.130765944,Not,Not
ChrX,6800000,6900000,0.118117691,0.121210992,Not,Not
ChrX,6810000,6910000,0.10901542,0.104206405,Not,Not
ChrX,6820000,6920000,0.07939134,0.09788443,Not,Not
ChrX,6830000,6930000,0.090852824,0.125869369,Not,Not
ChrX,6840000,6940000,0.090950817,0.118073477,Not,Not
ChrX,6850000,6950000,0.099069118,0.114674472,Not,Not
ChrX,6860000,6960000,0.098499678,0.112634367,Not,Not
ChrX,6870000,6970000,0.097123518,0.111763867,Not,Not
ChrX,6880000,6980000,0.092884735,0.110877449,Not,Not
ChrX,6890000,6990000,0.113243302,0.130163015,Not,Not
ChrX,6900000,7000000,0.116815553,0.135772594,Not,Not
ChrX,6910000,7010000,0.128387058,0.120134143,Not,Not
ChrX,6920000,7020000,0.131900587,0.114675679,Not,Not
ChrX,6930000,7030000,0.116238699,0.087773631,Not,Not
ChrX,6940000,7040000,0.111297345,0.104442291,Not,Not
ChrX,6950000,7050000,0.101551448,0.10546506,Not,Not
ChrX,6960000,7060000,0.099719695,0.104706603,Not,Not
ChrX,6970000,7070000,0.097698305,0.110560701,Not,Not
ChrX,6980000,7080000,0.092492827,0.1141345,Not,Not
ChrX,6990000,7090000,0.095050611,0.11595154,Not,Not
ChrX,7000000,7100000,0.097451399,0.119019749,Not,Not
ChrX,7010000,7110000,0.07905132,0.138418153,Not,Not
ChrX,7020000,7120000,0.09941315,0.141809623,Not,Not
ChrX,7030000,7130000,0.120540279,0.139433826,Not,Not
ChrX,7040000,7140000,0.142877485,0.12906813,Not,Not
ChrX,7050000,7150000,0.159042118,0.131740203,Not,Not
ChrX,7060000,7160000,0.166870133,0.131115786,Not,Not
ChrX,7070000,7170000,0.178922632,0.132929521,Not,Not
ChrX,7080000,7180000,0.188711932,0.136331735,Not,Not
ChrX,7090000,7190000,0.194572298,0.131275563,Not,Not
ChrX,7100000,7200000,0.204003572,0.125179523,Not,Not
ChrX,7110000,7210000,0.201240942,0.120646214,Not,Not
ChrX,7120000,7220000,0.195462983,0.120517359,Not,Not
ChrX,7130000,7230000,0.187016754,0.1138759,Not,Not
ChrX,7140000,7240000,0.182984365,0.106267745,Not,Not
ChrX,7150000,7250000,0.173115082,0.100647204,Not,Not
ChrX,7160000,7260000,0.173409942,0.108023817,Not,Not
ChrX,7170000,7270000,0.172632147,0.104948245,Not,Not
ChrX,7180000,7280000,0.175921553,0.104021137,Not,Not
ChrX,7190000,7290000,0.173883991,0.104003586,Not,Not
ChrX,7200000,7300000,0.17122485,0.103064923,Not,Not
ChrX,7210000,7310000,0.17210008,0.104510131,Not,Not
ChrX,7220000,7320000,0.182430474,0.101664217,Not,Not
